Accident_ID,Date,Time,State,City,Latitude,Longitude,Vehicle_Type,Number_of_Vehicles_Involved,Weather_Condition,Road_Type,Road_Surface_Condition,Light_Condition,Speed_Limit,Driver_Age,Driver_Gender,Severity,Fatalities,Serious_Injuries,Minor_Injuries,Total_Casualties
ACC05658,2023-12-03,22:20:43,Gujarat,Gujarat City 1,21.104999,69.770988,Auto-Rickshaw,4,Clear,Rural Road,Wet,Daylight,60,27,Male,Minor,0,0,1,1
ACC05659,2024-03-24,05:32:55,Gujarat,Gujarat City 4,21.281679,70.473259,Bus,2,Clear,City Road,Dry,Daylight,100,43,Female,Minor,0,0,2,2
ACC05660,2023-01-14,16:59:52,Delhi,Delhi City 1,29.26881,77.975798,Two-Wheeler,3,Foggy,Rural Road,Muddy,Daylight,50,24,Female,Minor,0,0,3,3
ACC05661,2024-11-08,03:03:40,Gujarat,Gujarat City 3,21.378042,70.115905,Truck,2,Clear,Highway,Muddy,Dark - Unlit,80,53,Female,Fatal,2,2,1,5
ACC05662,2024-01-24,06:05:50,Punjab,Punjab City 4,30.316597,76.47728,Truck,2,Stormy,City Road,Under Construction,Dark - Lit,40,67,Male,Serious,0,2,1,3
ACC05663,2024-09-18,07:13:04,Uttar Pradesh,Uttar Pradesh City 5,26.621193,81.253712,Truck,2,Rainy,City Road,Under Construction,Dawn/Dusk,100,69,Male,Minor,0,0,2,2
ACC05664,2024-12-31,02:10:27,Kerala,Kerala City 2,9.669491,77.662333,Two-Wheeler,2,Clear,City Road,Muddy,Daylight,100,46,Female,Fatal,3,2,0,5
ACC05665,2022-12-19,13:58:46,Gujarat,Gujarat City 1,21.110751,70.580036,Bicycle,1,Rainy,City Road,Under Construction,Dark - Lit,30,25,Female,Serious,0,2,1,3
ACC05666,2023-11-19,17:51:49,Madhya Pradesh,Madhya Pradesh City 1,21.76817,79.515351,Car,1,Cloudy,Highway,Under Construction,Dark - Unlit,60,30,Male,Serious,0,3,1,4
ACC05667,2024-02-03,08:16:11,Maharashtra,Rajasthan City 3,18.411379,76.415448,Two-Wheeler,4,Clear,City Road,Icy,Daylight,40,46,Male,Serious,0,1,2,3
ACC05668,2022-02-01,04:12:27,Tamil Nadu,Tamil Nadu City 2,10.171829,79.13286,Two-Wheeler,3,Clear,Rural Road,Icy,Dark - Unlit,50,25,Male,Serious,0,2,2,4
ACC05669,2022-06-21,10:16:01,Karnataka,Karnataka City 4,15.723003,74.762996,Bicycle,1,Cloudy,Expressway,Muddy,Daylight,50,68,Female,Fatal,3,0,1,4
ACC05670,2022-10-10,04:50:50,Andhra Pradesh,Andhra Pradesh City 4,15.558542,78.834613,Bus,3,Cloudy,Highway,Wet,Dawn/Dusk,30,66,Female,Minor,0,0,2,2
ACC05671,2024-08-13,14:32:43,Punjab,Punjab City 4,32.013138,74.979779,Auto-Rickshaw,2,Clear,Bridge/Flyover,Muddy,Dawn/Dusk,100,34,Male,Serious,0,1,2,3
ACC05672,2023-12-21,14:40:01,Kerala,Kerala City 5,10.778714,77.552937,Bus,4,Clear,Rural Road,Dry,Daylight,40,73,Female,Serious,0,3,0,3
ACC05673,2022-02-01,16:18:18,Telangana,Telangana City 4,19.585172,80.458559,Pedestrian,3,Clear,Rural Road,Muddy,Dawn/Dusk,60,28,Male,Minor,0,0,2,2
ACC05674,2024-07-04,14:40:06,Karnataka,Karnataka City 2,14.261403,76.302237,Auto-Rickshaw,2,Cloudy,Expressway,Muddy,Daylight,30,66,Female,Minor,0,0,2,2
ACC05675,2022-08-20,03:51:28,Punjab,Punjab City 3,30.718303,76.196448,Bus,1,Clear,Rural Road,Dry,Dark - Unlit,100,74,Male,Minor,0,0,2,2
ACC05676,2022-09-20,01:39:21,Tamil Nadu,Tamil Nadu City 1,12.507912,78.903164,Car,4,Stormy,Expressway,Dry,Dark - Unlit,40,71,Male,Minor,0,0,3,3
ACC05677,2024-01-27,20:45:00,Telangana,Telangana City 2,17.542409,77.963222,Car,3,Clear,City Road,Wet,Daylight,50,41,Male,Serious,0,2,2,4
ACC05678,2023-03-11,04:04:01,Rajasthan,Rajasthan City 1,25.737104,74.533172,Bus,1,Clear,Expressway,Muddy,Dawn/Dusk,50,67,Female,Minor,0,0,3,3
ACC05679,2024-04-26,21:11:52,West Bengal,West Bengal City 1,24.100551,88.92745,Bus,1,Clear,Highway,Dry,Dark - Unlit,30,27,Male,Minor,0,0,1,1
ACC05680,2022-08-30,13:28:26,West Bengal,West Bengal City 5,21.765054,87.261794,Bus,1,Hazy,City Road,Wet,Daylight,40,29,Female,Serious,0,3,2,5
ACC05681,2022-08-29,11:43:20,Kerala,Kerala City 3,11.542711,75.987472,Auto-Rickshaw,2,Clear,Expressway,Dry,Dark - Lit,60,46,Female,Serious,0,2,2,4
ACC05682,2022-09-24,07:39:15,Rajasthan,Rajasthan City 2,26.401327,74.221094,Bicycle,1,Clear,Rural Road,Under Construction,Dark - Unlit,100,29,Female,Fatal,3,1,1,5
ACC05683,2023-02-27,16:14:15,Tamil Nadu,Tamil Nadu City 3,10.560042,79.221878,Bus,2,Clear,Bridge/Flyover,Icy,Dark - Unlit,30,64,Male,Serious,0,3,2,5
ACC05684,2024-01-02,23:31:30,Telangana,Telangana City 4,19.10813,80.199333,Bicycle,4,Hazy,Highway,Dry,Dawn/Dusk,80,57,Female,Minor,0,0,1,1
ACC05685,2023-09-21,10:09:41,Maharashtra,Maharashtra City 1,20.367779,76.896145,Car,2,Cloudy,Expressway,Under Construction,Dark - Unlit,40,59,Female,Minor,0,0,1,1
ACC05686,2023-09-21,08:24:45,West Bengal,West Bengal City 5,22.742574,86.919667,Pedestrian,2,Clear,City Road,Icy,Dawn/Dusk,60,29,Male,Minor,0,0,1,1
ACC05687,2023-08-10,11:16:14,Madhya Pradesh,Madhya Pradesh City 4,23.994589,77.927183,Pedestrian,3,Cloudy,Expressway,Dry,Daylight,80,68,Male,Fatal,3,1,1,5
ACC05688,2024-04-13,02:28:13,Madhya Pradesh,Madhya Pradesh City 2,24.052392,78.763323,Bicycle,4,Clear,Expressway,Icy,Dark - Lit,50,70,Female,Serious,0,2,1,3
ACC05689,2024-08-07,10:29:38,Punjab,Punjab City 4,30.635447,75.658873,Bus,2,Clear,Bridge/Flyover,Under Construction,Dark - Unlit,100,58,Male,Minor,0,0,2,2
ACC05690,2024-08-05,08:33:29,Telangana,Telangana City 2,17.134333,77.994163,Bicycle,4,Clear,Highway,Muddy,Daylight,50,33,Female,Minor,0,0,3,3
ACC05691,2024-10-11,11:54:32,Haryana,Haryana City 3,29.98386,76.327316,Two-Wheeler,3,Cloudy,City Road,Under Construction,Dark - Unlit,100,63,Female,Minor,0,0,3,3
ACC05692,2023-12-05,15:57:13,Punjab,Punjab City 4,30.314265,74.974209,Bicycle,1,Clear,Highway,Icy,Daylight,60,49,Female,Minor,0,0,2,2
ACC05693,2022-04-24,11:14:27,Kerala,Kerala City 3,10.645178,74.943077,Truck,4,Clear,City Road,Dry,Daylight,30,43,Female,Fatal,1,0,0,1
ACC05694,2023-02-06,03:46:55,Bihar,Bihar City 3,24.724922,85.103401,Two-Wheeler,1,Cloudy,City Road,Icy,Dark - Lit,50,19,Male,Fatal,3,2,0,5
ACC05695,2022-08-11,23:14:25,Uttar Pradesh,Uttar Pradesh City 5,26.430047,82.281064,Bicycle,4,Clear,Bridge/Flyover,Under Construction,Dawn/Dusk,60,66,Male,Minor,0,0,3,3
ACC05696,2023-06-14,01:54:10,Gujarat,Gujarat City 3,21.185027,70.66154,Truck,2,Cloudy,City Road,Under Construction,Daylight,60,26,Female,Fatal,3,1,0,4
ACC05697,2023-08-15,23:06:25,Madhya Pradesh,Madhya Pradesh City 3,23.061638,79.852555,Bus,4,Foggy,Rural Road,Wet,Dawn/Dusk,50,37,Male,Serious,0,1,0,1
ACC05698,2023-07-07,07:51:55,West Bengal,West Bengal City 3,22.828861,86.901571,Car,2,Rainy,Bridge/Flyover,Wet,Dark - Lit,30,22,Male,Serious,0,3,0,3
ACC05699,2022-09-18,01:52:02,Delhi,Delhi City 1,29.423785,78.126203,Two-Wheeler,1,Clear,Expressway,Under Construction,Dawn/Dusk,30,68,Female,Minor,0,0,2,2
ACC05700,2022-11-28,13:41:21,Gujarat,Gujarat City 2,22.086304,70.078786,Bicycle,2,Rainy,Highway,Dry,Dark - Unlit,80,50,Female,Minor,0,0,1,1
ACC05701,2024-05-08,01:42:53,Punjab,Punjab City 4,30.646825,76.779406,Bus,3,Foggy,City Road,Icy,Dark - Lit,50,49,Male,Serious,0,1,2,3
ACC05702,2022-04-23,20:52:59,Karnataka,Karnataka City 2,14.081035,76.587491,Two-Wheeler,3,Rainy,Bridge/Flyover,Under Construction,Dawn/Dusk,100,36,Male,Fatal,3,2,0,5
ACC05703,2023-01-03,02:09:20,Gujarat,Gujarat City 1,20.927969,71.842314,Bus,1,Rainy,Rural Road,Dry,Dawn/Dusk,80,37,Female,Fatal,3,0,0,3
ACC05704,2022-08-21,12:13:34,Andhra Pradesh,Andhra Pradesh City 5,16.728954,78.610228,Auto-Rickshaw,4,Rainy,Rural Road,Under Construction,Dark - Unlit,40,29,Male,Fatal,3,1,1,5
ACC05705,2024-03-23,09:06:13,Punjab,Rajasthan City 3,32.376291,75.19241,Two-Wheeler,2,Clear,Highway,Icy,Daylight,100,46,Male,Minor,0,0,3,3
ACC05706,2022-03-09,19:34:46,Punjab,Punjab City 4,30.431618,76.069418,Bus,4,Cloudy,Expressway,Dry,Dark - Unlit,30,33,Female,Minor,0,0,1,1
ACC05707,2022-10-22,08:55:06,Uttar Pradesh,Uttar Pradesh City 1,27.78429,80.226511,Pedestrian,2,Cloudy,Rural Road,Dry,Dawn/Dusk,50,64,Male,Minor,0,0,2,2
ACC05708,2024-02-10,17:12:47,Punjab,Punjab City 2,30.289048,75.968218,Auto-Rickshaw,2,Rainy,Expressway,Dry,Dark - Unlit,80,48,Female,Minor,0,0,2,2
ACC05709,2023-12-26,08:31:57,Tamil Nadu,Tamil Nadu City 3,10.280105,78.38401,Bicycle,4,Clear,City Road,Under Construction,Dark - Lit,40,24,Male,Serious,0,2,1,3
ACC05710,2024-10-11,01:41:57,Andhra Pradesh,Andhra Pradesh City 3,15.07008,80.873554,Car,4,Clear,Highway,Dry,Dawn/Dusk,60,45,Male,Fatal,3,0,1,4
ACC05711,2022-12-06,05:13:16,Madhya Pradesh,Madhya Pradesh City 4,23.021061,78.734364,Truck,4,Cloudy,Bridge/Flyover,Muddy,Dark - Unlit,80,23,Male,Minor,0,0,2,2
ACC05712,2024-03-30,17:43:04,Andhra Pradesh,Andhra Pradesh City 3,15.87858,79.831224,Car,3,Clear,Bridge/Flyover,Icy,Daylight,30,64,Female,Serious,0,2,2,4
ACC05713,2024-03-13,23:20:36,West Bengal,West Bengal City 5,24.406914,87.75785,Bus,4,Clear,City Road,Muddy,Daylight,30,49,Male,Serious,0,3,0,3
ACC05714,2022-05-11,07:31:21,Maharashtra,Maharashtra City 3,20.827222,74.667988,Car,3,Hazy,Bridge/Flyover,Wet,Dark - Lit,80,72,Male,Minor,0,0,2,2
ACC05715,2024-01-16,05:59:08,Uttar Pradesh,Uttar Pradesh City 2,28.06407,79.726503,Bus,4,Clear,Expressway,Under Construction,Daylight,50,63,Female,Minor,0,0,3,3
ACC05716,2024-12-09,01:05:28,Rajasthan,Rajasthan City 2,26.996744,74.55893,Bicycle,3,Cloudy,City Road,Under Construction,Dark - Unlit,80,61,Female,Minor,0,0,3,3
ACC05717,2023-05-28,14:55:08,Maharashtra,Maharashtra City 3,19.04914,74.880801,Pedestrian,2,Rainy,Highway,Wet,Dawn/Dusk,30,69,Female,Minor,0,0,3,3
ACC05718,2024-01-21,11:49:42,Kerala,Kerala City 3,11.600616,76.051626,Car,1,Rainy,Expressway,Muddy,Dark - Lit,40,29,Female,Minor,0,0,2,2
ACC05719,2022-04-25,04:48:57,Tamil Nadu,Rajasthan City 3,11.186039,79.806005,Bicycle,4,Clear,Expressway,Icy,Dawn/Dusk,80,46,Male,Fatal,2,1,1,4
ACC05720,2023-10-01,17:14:33,Kerala,Kerala City 4,9.37856,75.331945,Two-Wheeler,4,Cloudy,Highway,Wet,Dawn/Dusk,100,25,Female,Minor,0,0,1,1
ACC05721,2023-06-24,10:41:42,Tamil Nadu,Tamil Nadu City 5,10.056727,79.664107,Bicycle,2,Cloudy,Highway,Under Construction,Dark - Lit,60,62,Female,Serious,0,3,0,3
ACC05722,2022-03-09,06:04:43,Punjab,Punjab City 4,30.256973,75.475913,Bus,3,Clear,Highway,Under Construction,Daylight,40,49,Female,Serious,0,3,2,5
ACC05723,2024-04-26,06:07:49,Karnataka,Karnataka City 4,16.04487,77.130062,Pedestrian,1,Rainy,City Road,Under Construction,Dawn/Dusk,100,32,Female,Minor,0,0,3,3
ACC05724,2023-10-29,14:27:44,Maharashtra,Maharashtra City 3,21.248827,77.058097,Auto-Rickshaw,1,Clear,Rural Road,Dry,Daylight,80,18,Male,Fatal,3,2,1,6
ACC05725,2024-04-08,11:39:32,Bihar,Bihar City 4,25.515517,84.963051,Bicycle,3,Rainy,City Road,Wet,Dark - Lit,100,33,Female,Fatal,1,1,1,3
ACC05726,2024-09-20,22:02:05,Tamil Nadu,Tamil Nadu City 1,10.761996,78.498116,Two-Wheeler,4,Clear,Expressway,Muddy,Dark - Unlit,30,49,Male,Fatal,2,0,0,2
ACC05727,2023-12-13,21:56:47,Telangana,Telangana City 2,19.569075,79.970021,Bicycle,4,Rainy,Expressway,Wet,Daylight,60,39,Female,Minor,0,0,3,3
ACC05728,2022-10-13,05:18:34,Uttar Pradesh,Uttar Pradesh City 5,27.154034,79.91384,Car,4,Clear,Rural Road,Wet,Dark - Unlit,30,69,Female,Serious,0,3,2,5
ACC05729,2023-11-08,17:25:05,Andhra Pradesh,Andhra Pradesh City 4,16.28003,79.428245,Two-Wheeler,3,Clear,Expressway,Icy,Dark - Unlit,100,64,Female,Minor,0,0,3,3
ACC05730,2022-11-28,05:49:15,Kerala,Kerala City 3,11.973439,76.674724,Pedestrian,2,Foggy,Rural Road,Muddy,Dark - Lit,60,68,Female,Minor,0,0,1,1
ACC05731,2022-01-29,18:11:30,Punjab,Punjab City 5,32.635615,74.433462,Car,3,Hazy,City Road,Under Construction,Daylight,80,51,Male,Minor,0,0,3,3
ACC05732,2023-02-03,17:10:53,Madhya Pradesh,Madhya Pradesh City 2,22.790801,79.827632,Bus,4,Clear,Highway,Under Construction,Dark - Lit,60,49,Female,Fatal,2,1,1,4
ACC05733,2024-12-05,14:46:30,Rajasthan,Rajasthan City 5,26.989554,75.681191,Two-Wheeler,4,Clear,Bridge/Flyover,Dry,Dawn/Dusk,80,18,Female,Minor,0,0,3,3
ACC05734,2024-05-04,12:13:47,Karnataka,Karnataka City 1,14.882719,76.615066,Two-Wheeler,1,Clear,Highway,Wet,Dark - Lit,60,56,Female,Serious,0,2,1,3
ACC05735,2022-01-28,22:25:28,Karnataka,Karnataka City 4,16.799119,76.811961,Bicycle,2,Foggy,Highway,Under Construction,Dawn/Dusk,30,62,Male,Serious,0,2,2,4
ACC05736,2022-03-15,08:33:03,Andhra Pradesh,Andhra Pradesh City 2,17.32935,78.326682,Bus,3,Clear,Highway,Under Construction,Dark - Lit,100,53,Male,Fatal,1,0,0,1
ACC05737,2023-03-19,17:11:41,Delhi,Delhi City 4,29.174464,76.262521,Pedestrian,4,Clear,City Road,Icy,Dark - Lit,80,53,Male,Minor,0,0,1,1
ACC05738,2022-10-22,14:50:30,Telangana,Telangana City 5,16.867582,78.443094,Auto-Rickshaw,3,Clear,Rural Road,Muddy,Dark - Unlit,50,71,Male,Serious,0,3,1,4
ACC05739,2024-10-18,15:10:02,Telangana,Telangana City 2,16.960797,78.39871,Auto-Rickshaw,2,Cloudy,City Road,Wet,Dawn/Dusk,100,28,Male,Serious,0,2,1,3
ACC05740,2022-10-17,11:15:50,Maharashtra,Maharashtra City 4,21.05374,75.574443,Car,3,Hazy,Bridge/Flyover,Dry,Dark - Unlit,80,61,Male,Minor,0,0,3,3
ACC05741,2024-05-02,02:44:30,Kerala,Kerala City 5,10.477222,76.845291,Two-Wheeler,1,Clear,Bridge/Flyover,Muddy,Daylight,80,73,Male,Serious,0,2,1,3
ACC05742,2023-06-23,00:42:24,Punjab,Punjab City 2,31.594872,74.669384,Car,2,Rainy,Expressway,Wet,Dawn/Dusk,40,37,Female,Serious,0,1,1,2
ACC05743,2023-09-11,11:59:23,Haryana,Haryana City 2,29.488745,76.367805,Car,3,Clear,Expressway,Under Construction,Dark - Unlit,40,35,Female,Minor,0,0,3,3
ACC05744,2024-09-27,08:28:03,Bihar,Bihar City 2,24.106131,85.549122,Bicycle,1,Foggy,Expressway,Wet,Dark - Lit,40,38,Male,Minor,0,0,1,1
ACC05745,2023-10-08,12:40:53,Karnataka,Karnataka City 2,15.803683,76.654716,Truck,3,Clear,Highway,Dry,Dawn/Dusk,80,28,Male,Minor,0,0,3,3
ACC05746,2023-01-16,20:37:58,Andhra Pradesh,Andhra Pradesh City 4,17.312705,80.954075,Truck,1,Clear,Rural Road,Dry,Daylight,100,68,Female,Minor,0,0,1,1
ACC05747,2023-11-24,02:29:37,Rajasthan,Rajasthan City 1,27.651033,73.890233,Auto-Rickshaw,2,Cloudy,Expressway,Wet,Dark - Unlit,80,22,Female,Serious,0,1,2,3
ACC05748,2022-08-06,08:10:56,Karnataka,Karnataka City 5,14.950565,75.734722,Bus,3,Stormy,Expressway,Dry,Dark - Unlit,60,18,Female,Minor,0,0,2,2
ACC05749,2022-11-02,23:21:10,Punjab,Punjab City 4,31.938196,74.497454,Bus,2,Clear,Rural Road,Icy,Daylight,100,68,Male,Minor,0,0,1,1
ACC05750,2024-11-14,03:07:15,Karnataka,Karnataka City 2,15.789532,74.556572,Bicycle,4,Rainy,Highway,Icy,Dark - Lit,40,65,Male,Serious,0,2,2,4
ACC05751,2022-06-28,19:33:49,Delhi,Delhi City 4,29.540258,76.211018,Truck,1,Clear,Rural Road,Dry,Dawn/Dusk,40,23,Female,Fatal,3,0,0,3
ACC05752,2024-11-07,12:23:13,Andhra Pradesh,Andhra Pradesh City 1,16.829358,78.405073,Bus,1,Clear,Expressway,Icy,Dark - Unlit,50,71,Male,Minor,0,0,2,2
ACC05753,2024-02-16,15:01:01,Punjab,Punjab City 4,31.564772,75.200512,Bus,1,Cloudy,Highway,Wet,Dark - Lit,40,64,Female,Minor,0,0,1,1
ACC05754,2023-07-17,11:09:13,Punjab,Punjab City 5,29.834016,74.127057,Pedestrian,4,Clear,Rural Road,Dry,Dark - Unlit,40,61,Female,Serious,0,3,2,5
ACC05755,2022-01-10,09:47:28,Karnataka,Karnataka City 3,16.586441,76.205003,Car,1,Clear,Rural Road,Muddy,Daylight,60,59,Male,Fatal,3,0,0,3
ACC05756,2024-05-30,07:11:30,Tamil Nadu,Tamil Nadu City 4,10.50389,79.496845,Bus,2,Cloudy,Expressway,Under Construction,Dark - Unlit,40,44,Male,Minor,0,0,1,1
ACC05757,2022-10-25,03:35:45,Haryana,Haryana City 2,27.917382,75.408879,Bicycle,3,Rainy,Rural Road,Wet,Daylight,100,44,Female,Minor,0,0,3,3
ACC05758,2023-01-28,18:41:07,Tamil Nadu,Tamil Nadu City 5,11.837646,79.001177,Two-Wheeler,4,Rainy,City Road,Under Construction,Dawn/Dusk,40,66,Male,Fatal,3,0,1,4
ACC05759,2024-07-18,11:53:36,Tamil Nadu,Tamil Nadu City 1,10.039579,78.922168,Bicycle,2,Clear,City Road,Muddy,Dark - Unlit,80,45,Male,Minor,0,0,3,3
ACC05760,2023-11-01,00:32:12,Madhya Pradesh,Madhya Pradesh City 2,21.842958,79.112419,Car,4,Clear,City Road,Icy,Daylight,30,73,Female,Minor,0,0,2,2
ACC05761,2023-10-06,07:32:47,Telangana,Telangana City 3,18.009571,78.878318,Two-Wheeler,1,Rainy,City Road,Under Construction,Dawn/Dusk,100,30,Male,Fatal,3,2,1,6
ACC05762,2023-08-27,08:11:53,Tamil Nadu,Rajasthan City 3,11.201389,77.950933,Two-Wheeler,1,Clear,Bridge/Flyover,Icy,Dawn/Dusk,40,46,Male,Minor,0,0,3,3
ACC05763,2023-12-15,09:30:34,West Bengal,West Bengal City 1,22.868129,88.018752,Bicycle,2,Rainy,Rural Road,Under Construction,Dark - Lit,40,26,Male,Fatal,2,1,0,3
ACC05764,2023-10-25,11:01:14,Tamil Nadu,Tamil Nadu City 4,12.182771,77.456017,Pedestrian,3,Foggy,Expressway,Muddy,Dark - Lit,100,18,Male,Minor,0,0,2,2
ACC05765,2022-03-08,14:29:34,Andhra Pradesh,Andhra Pradesh City 5,16.545755,78.275339,Car,1,Rainy,Bridge/Flyover,Muddy,Dark - Unlit,50,31,Male,Minor,0,0,2,2
ACC05766,2022-12-22,18:38:57,Andhra Pradesh,Andhra Pradesh City 3,14.563353,80.281838,Truck,2,Cloudy,Expressway,Dry,Dawn/Dusk,80,58,Male,Minor,0,0,2,2
ACC05767,2024-11-19,03:06:17,Rajasthan,Rajasthan City 2,26.621194,72.900931,Truck,4,Rainy,Rural Road,Muddy,Dark - Lit,30,20,Female,Minor,0,0,3,3
ACC05768,2023-10-22,09:03:31,Telangana,Telangana City 4,17.396731,79.746139,Truck,4,Stormy,Highway,Wet,Dark - Lit,80,21,Female,Minor,0,0,3,3
ACC05769,2022-08-16,08:07:13,Rajasthan,Rajasthan City 4,26.425623,75.372622,Bicycle,2,Foggy,Rural Road,Icy,Daylight,60,57,Male,Serious,0,2,1,3
ACC05770,2024-05-29,00:23:41,Gujarat,Gujarat City 3,21.182689,72.575811,Car,2,Clear,City Road,Icy,Daylight,60,59,Male,Minor,0,0,2,2
ACC05771,2024-02-23,17:05:54,Tamil Nadu,Tamil Nadu City 2,10.550346,78.742409,Bus,3,Cloudy,Rural Road,Icy,Daylight,60,32,Female,Serious,0,2,2,4
ACC05772,2023-05-06,02:50:37,Uttar Pradesh,Uttar Pradesh City 1,27.908412,81.698986,Bus,2,Stormy,Bridge/Flyover,Muddy,Dark - Unlit,30,68,Female,Fatal,3,0,1,4
ACC05773,2024-07-12,05:06:46,Punjab,Punjab City 4,31.876779,76.408735,Bus,3,Clear,City Road,Dry,Dark - Unlit,30,58,Female,Serious,0,1,1,2
ACC05774,2022-12-14,22:18:48,Karnataka,Karnataka City 1,16.487015,74.586473,Auto-Rickshaw,1,Clear,Highway,Icy,Dawn/Dusk,80,24,Female,Fatal,1,2,0,3
ACC05775,2023-10-05,20:19:24,Rajasthan,Rajasthan City 3,26.499838,73.56536,Bus,2,Clear,Rural Road,Dry,Daylight,80,24,Male,Minor,0,0,1,1
ACC05776,2024-01-15,12:32:36,Karnataka,Karnataka City 1,16.411259,76.106137,Bus,1,Stormy,Rural Road,Under Construction,Daylight,50,73,Female,Serious,0,2,1,3
ACC05777,2022-07-30,15:49:05,Tamil Nadu,Tamil Nadu City 3,10.064303,79.569868,Bicycle,2,Clear,City Road,Muddy,Dark - Unlit,30,41,Male,Serious,0,2,0,2
ACC05778,2024-08-12,04:34:35,Haryana,Haryana City 4,28.197108,74.98273,Bus,3,Clear,Rural Road,Under Construction,Dark - Unlit,60,67,Female,Serious,0,3,2,5
ACC05779,2022-04-28,21:11:07,Delhi,Delhi City 1,27.58431,78.061534,Truck,1,Stormy,City Road,Under Construction,Daylight,80,55,Female,Serious,0,2,1,3
ACC05780,2024-03-14,07:09:31,Rajasthan,Rajasthan City 1,25.755009,73.080427,Car,4,Stormy,Bridge/Flyover,Under Construction,Dark - Unlit,40,29,Male,Minor,0,0,2,2
ACC05781,2023-01-24,04:13:09,Karnataka,Karnataka City 2,14.202795,76.826161,Auto-Rickshaw,1,Clear,Bridge/Flyover,Icy,Dawn/Dusk,80,70,Male,Serious,0,2,0,2
ACC05782,2023-09-25,07:22:44,Andhra Pradesh,Andhra Pradesh City 3,17.285527,78.476974,Auto-Rickshaw,4,Rainy,Rural Road,Muddy,Daylight,80,36,Female,Minor,0,0,2,2
ACC05783,2024-08-12,14:54:06,Karnataka,Karnataka City 5,15.102903,76.653286,Truck,1,Clear,Bridge/Flyover,Icy,Dark - Lit,40,56,Female,Minor,0,0,2,2
ACC05784,2023-07-07,08:14:58,West Bengal,West Bengal City 4,22.585474,86.944089,Car,3,Clear,Expressway,Icy,Dark - Lit,80,59,Female,Fatal,3,0,1,4
ACC05785,2022-07-18,02:47:49,West Bengal,West Bengal City 1,23.757409,86.852702,Pedestrian,2,Rainy,Expressway,Under Construction,Dark - Lit,100,18,Female,Fatal,3,1,1,5
ACC05786,2023-11-13,12:38:14,Karnataka,Karnataka City 5,16.238915,76.184388,Truck,1,Clear,Rural Road,Dry,Dawn/Dusk,100,22,Female,Serious,0,2,1,3
ACC05787,2024-10-26,23:55:56,Uttar Pradesh,Uttar Pradesh City 5,25.811961,80.411532,Truck,2,Cloudy,Bridge/Flyover,Icy,Dark - Lit,30,68,Female,Minor,0,0,2,2
ACC05788,2022-11-05,18:57:04,Gujarat,Gujarat City 3,21.244737,69.780113,Bicycle,3,Clear,Rural Road,Dry,Dawn/Dusk,80,58,Male,Minor,0,0,1,1
ACC05789,2023-09-05,07:59:09,Tamil Nadu,Rajasthan City 3,11.373748,79.033406,Auto-Rickshaw,1,Clear,Highway,Icy,Dark - Lit,30,46,Female,Minor,0,0,2,2
ACC05790,2023-06-01,11:17:15,Telangana,Rajasthan City 3,17.90913,77.788218,Auto-Rickshaw,1,Clear,Expressway,Icy,Dawn/Dusk,40,46,Female,Minor,0,0,1,1
ACC05791,2022-10-20,20:02:01,Gujarat,Gujarat City 4,22.272943,70.462282,Truck,4,Rainy,Highway,Under Construction,Daylight,50,18,Male,Serious,0,3,1,4
ACC05792,2024-09-20,23:10:42,Telangana,Telangana City 4,18.553027,78.413414,Pedestrian,4,Clear,Highway,Wet,Dark - Unlit,50,74,Female,Minor,0,0,3,3
ACC05793,2024-06-01,13:50:54,Andhra Pradesh,Andhra Pradesh City 2,17.273347,80.821747,Two-Wheeler,2,Rainy,Expressway,Icy,Dawn/Dusk,50,72,Male,Serious,0,1,1,2
ACC05794,2022-01-01,21:13:05,Maharashtra,Maharashtra City 4,19.438627,75.391904,Bicycle,3,Foggy,Rural Road,Dry,Dark - Unlit,30,66,Female,Minor,0,0,2,2
ACC05795,2022-12-14,08:19:05,Delhi,Delhi City 4,30.167676,76.487833,Two-Wheeler,3,Stormy,Rural Road,Dry,Dark - Unlit,30,46,Male,Serious,0,1,1,2
ACC05796,2024-10-19,01:48:56,Madhya Pradesh,Madhya Pradesh City 2,23.305558,79.471374,Auto-Rickshaw,2,Stormy,City Road,Wet,Daylight,80,69,Male,Minor,0,0,1,1
ACC05797,2023-10-13,03:12:19,Bihar,Bihar City 2,26.56771,85.806144,Auto-Rickshaw,1,Clear,Highway,Dry,Dark - Lit,80,66,Female,Minor,0,0,2,2
ACC05798,2022-04-02,02:19:51,Bihar,Bihar City 1,25.884805,85.12712,Truck,1,Clear,Expressway,Under Construction,Dawn/Dusk,40,45,Male,Minor,0,0,1,1
ACC05799,2023-12-13,13:28:35,Gujarat,Rajasthan City 3,20.804436,69.77794,Car,2,Clear,Expressway,Icy,Dark - Lit,100,46,Male,Minor,0,0,3,3
ACC05800,2023-06-02,22:19:32,Andhra Pradesh,Andhra Pradesh City 4,15.473229,78.406977,Truck,1,Cloudy,Expressway,Under Construction,Dark - Unlit,60,45,Female,Serious,0,1,1,2
ACC05801,2023-08-04,04:57:58,Haryana,Haryana City 4,27.88924,76.825849,Car,3,Rainy,City Road,Wet,Dark - Lit,100,26,Female,Serious,0,2,0,2
